smiles,gap,A,B,mu,alpha,u0,cv,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BertzCT,Chi0,Chi1,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumRotatableBonds,MolLogP,fr_Al_OH,fr_ArN,fr_Ar_NH,fr_Imine,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_Ndealkylation2,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aryl_methyl,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_imidazole,fr_ketone,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_oxazole,fr_oxime,fr_piperdine,fr_piperzine,fr_priamide,fr_unbrch_alkane,nAcid,nBase,VE1_A,VR1_A,nSpiro,nBridgehead,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS8d,ATS3s,ATS4s,ATS3Z,AATS5dv,AATS4d,AATS5d,AATS4i,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC4d,ATSC6d,ATSC7d,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC2Z,ATSC3Z,ATSC1v,ATSC0i,AATSC5s,GATS2c,GATS3c,GATS4c,GATS5c,GATS1dv,GATS2dv,GATS1d,GATS2d,GATS2s,GATS3s,BCUTdv-1l,BCUTd-1l,BCUTi-1h,nBondsD,RNCG,C1SP2,C2SP2,C3SP2,C4SP3,Xch-3d,NssCH2,NdsCH,NdssC,NdNH,NssNH,NsssN,NaasN,NaaO,SdssC,SaasC,SssssC,ECIndex,ETA_shape_y,ETA_beta_ns_d,IC2,IC3,TIC0,TIC1,ZMIC2,FilterItLogS,piPC8,n5Ring,n6Ring,n7Ring,n3HRing,n4HRing,n6aRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,GGI4,Radius,TopoShapeIndex
CCC12CN1C1C(O)C21,0.28,3.45237,1.21721,1.1945,78.65,-403.053331,33.808,9.221689814814814,0.0543518518518517,0.0543518518518517,74.0,125.17099999999996,1.7777777777777777,16.28523512780812,9.96313117570902,5.38215044646423,0.2453464498163718,2.541898811524616,177.75496435407206,6.223614639131599,4.310495724549543,5.106527394840706,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,24.043428533605272,6.103966387748303,5.106527394840706,0.0,4.899909730850478,5.917906046161393,6.544756405912575,0.0,0.0,0.0,0.0,0.0,34.23592600088337,0.0,5.917906046161393,0.0,23.24,0.0,5.106527394840706,6.103966387748303,17.4986721276927,0.0,12.965578028838586,0.0,0.0,11.823646930541102,0.0,0.0,9.221689814814814,0.5179398148148149,0.6828703703703701,0.6018055555555554,1.295648148148148,3.4971759259259256,0.0,2.0,0.0,1.0,-0.1762999999999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.7299687312833,37.61665069000429,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,92.58333333333331,71.58333333333333,500.0,0.1666666666666666,2.051282051282051,1.4666666666666666,166.1328236274689,-0.0723094811719528,0.0822516650691672,-0.0338842597968265,-0.0143187725074672,24.32,-9.919999999999996,-29.760000000000005,-20.76,-6.200000000000003,5.039999999999999,5.879999999999999,0.0,-10.1725,5.914999999999998,1.2674999999999996,-3.402395833333333,-2.7778125,-0.5047916666666665,1.560052083333333,-2.9203125,-4.4053125,0.6417187499999997,0.0,-14.919999999999998,-52.16,103.52937530466912,27.268145407382526,-0.09734375,1.018906260718835,0.8320868302362552,0.7913053690279513,1.001139317045539,0.680732484076433,1.178343949044586,0.7449154618965942,1.495956873315364,0.8171246269424719,0.8802821136874855,0.9880076001088844,0.9878904884932086,14.54346195145196,0.0,0.5023011002956536,0.0,0.0,0.0,0.0,0.3965742349618067,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5179398148148149,80.0,0.4488188976377952,0.0,3.884183719779189,3.884183719779189,28.733329638333743,53.21928094887362,15.742286444736196,-0.0614321259088078,0.6931471805599453,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4272222222222222,3.0,0.6666666666666666
Cc1c(cc(o1)OC)N,0.2202,3.24227,1.16673,1.3115,77.82,-439.104512,34.517,5.442453703703704,0.4629629629629632,0.4629629629629632,9.555555555555555,127.143,1.6666666666666667,16.577763113385,10.418128906609478,5.436841835079441,0.2982952503920111,2.1315029728379105,185.32281909596475,6.8533711511285205,4.236382105218447,14.88768136801558,5.760247418874442,0.0,0.0,5.946307760461352,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.06636706846161,12.797183815961096,9.154013890853395,0.0,0.0,0.0,12.84346501843972,11.826614487336052,5.946307760461352,10.470530430962237,5.687386274683562,5.946307760461352,7.109797541277533,0.0,6.923737199690624,0.0,48.39,0.0,0.0,0.0,17.393941454019355,0.0,7.109797541277533,12.990104268152232,0.0,0.0,14.88768136801558,9.785370370370371,0.0,6.073796296296297,1.1637500000000005,1.648148148148148,0.0,1.789537037037037,1.5393981481481482,0.0,1.0,1.0,1.17882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7880209309619253,28.685145902663983,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,99.16666666666666,87.5,505.0,0.16,1.9310344827586208,1.68,165.1853943290223,0.1562327968694263,-0.0756390251465411,0.1028963764979421,-0.1308817148071177,38.0,19.54320987654321,-60.82716049382716,-66.56790123456791,-23.654320987654323,4.543209876543208,47.407407407407405,0.0,-6.25,2.75,3.75,-4.666666666666667,5.0895061728395055,-3.1141975308641987,-7.604938271604938,0.7901234567901252,-6.540123456790123,7.824074074074075,0.0,69.98765432098767,-64.60493827160494,-33.48528103446172,24.210666988120483,0.031604938271605,0.9728594021397968,1.4063909988002263,0.9838369336865244,0.8575810590405561,0.4659090909090908,1.0121473354231971,0.6746031746031746,1.3119868637110017,0.7441460857409132,1.2927819646569647,0.9955262910507876,0.9877938855945966,14.537818929421384,0.0,0.361168425563969,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7950925925925931,0.0,68.0,0.3688524590163934,1.0,3.530493056757482,3.530493056757482,29.01955000865388,57.548875021634686,17.189140283627154,-1.5749646414498863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,3.0,0.6666666666666666
O=C1CC2OC3COC123,0.2077,2.87855,1.79471,2.4178,65.83,-457.708203,26.664,10.870416666666667,0.1284722222222218,-0.4027777777777777,60.22222222222222,126.111,1.5555555555555556,16.678918670230622,9.635270996012498,5.979499281096288,-0.397777988911259,1.7599091931153132,194.47965372653147,6.060477932315068,4.338170515886654,9.473725907600098,12.207932775496603,11.384295757348628,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,14.26826309167192,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,0.0,30.19911049735816,14.26826309167192,0.0,0.0,35.53,5.601050810983688,4.794537184071822,17.991177721861547,13.027703587438928,0.0,0.0,0.0,0.0,0.0,9.473725907600098,10.406296296296295,0.0,-0.4027777777777777,0.2453703703703706,0.0,0.8368055555555548,0.6272222222222222,0.0,2.0,0.0,0.0,-0.5044000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8488750112410406,33.70648654796508,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,123.0,70.91666666666666,544.0,0.0,2.3125,1.4,163.5140069262218,-0.2628639682561915,0.0650116015512099,0.0761382629189992,-0.0120676038519888,18.72000000000001,-23.96,-38.56,-28.64,9.599999999999998,23.04,0.0,0.0,-4.315555555555555,3.0044444444444447,0.0,-0.7604012345679014,-8.525586419753086,-6.397808641975308,-1.83320987654321,-4.477469135802471,3.2801234567901227,0.0,0.0,-21.36000000000001,-38.56000000000002,18.74627775503795,19.791833848616385,-0.4477469135802471,1.3343674812064832,1.1289607501539654,0.7231952898342863,0.3911665015168957,0.4345255690215784,1.0310171547392133,0.839520274129069,1.2830599263475058,0.7508656304408463,1.2561302160685228,1.984897399406865,0.9780675932487104,13.637136783996905,1.0,0.357829789756322,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2453703703703706,0.0,-0.4027777777777777,69.0,0.375,0.0,3.5068905956085183,3.640223928941852,22.82892142331044,39.09358392980084,17.953074858920893,-0.3884299283284932,2.19722457733622,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,2.0,1.0
C#CCCC1(CO1)C#C,0.2777,2.96697,0.92892,1.6942,80.89,-384.598115,34.93,5.165972222222222,0.2714583333333333,-0.2714583333333333,30.444444444444443,120.15099999999998,1.5555555555555556,16.59642487010192,10.068700007438215,5.16700109274677,0.3478742994673363,2.647970350415205,175.72476622436804,6.742640687119286,4.328427124746191,4.736862953800049,0.0,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,18.76713411009616,5.920434318855644,0.0,12.84164324585202,6.606881964512918,4.736862953800049,0.0,0.0,0.0,6.606881964512918,0.0,24.687568428951806,0.0,0.0,0.0,12.207932775496603,4.736862953800049,24.687568428951806,0.0,12.53,0.0,0.0,5.601050810983688,13.027703587438928,6.4208216229260096,0.0,0.0,0.0,11.840868637711289,17.583562745040567,5.015694444444445,0.0,-0.2714583333333333,5.092013888888889,0.0,11.728055555555557,0.6856944444444444,0.0,1.0,0.0,2.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516889945568031,47.36507349998209,0.0,0.0,66.0,48.0,9.0,0.0,0.0,1.0,91.625,85.75,428.0,2.4,1.862068965517241,1.5,159.39371416215323,-0.0377105459424859,0.0023465308951856,-0.0539197969592702,0.0913745809987497,15.764705882352942,-23.14878892733564,-31.75086505190312,-9.570934256055365,25.57785467128028,-12.3840830449827,1.868512110726643,3.1141868512110724,-0.519031141868513,0.4048442906574389,1.1211072664359858,-0.5551470588235291,-1.999567474048444,-3.7828719723183393,-10.59991349480969,8.52097750865052,0.4379325259515569,-2.2465397923875434,0.6074826989619375,-20.73702422145329,-42.80968858131487,-43.468469764099794,23.197492237431035,0.4260488754325259,1.1264013804914474,0.9120998538315236,1.0929519211465326,0.4310791345622589,0.5857418111753372,1.2799762857566326,1.1034482758620692,1.8037135278514589,0.7138320395201129,0.9843017329255862,1.8951268893198387,0.9107206713874744,13.62690241117781,0.0,0.4630502128143471,0.0,0.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2714583333333333,82.0,0.0,0.0,3.499227547132693,3.6168746059562222,21.486868301255768,47.97709329692884,17.843934039119326,-1.0860814647578498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,3.0,1.0
c1c([nH]nc1C=O)C=O,0.1794,7.27529,0.86202,3.4332,72.13,-452.785574,26.449,9.948564814814816,0.247314814814815,0.247314814814815,8.88888888888889,124.09899999999998,1.4444444444444444,16.131894078788832,10.388584754112449,5.778788874095497,0.1108733043624886,2.3403139841551672,206.1167960608801,6.690234444311989,4.363703305156273,0.0,5.693927994848461,12.57232104625911,0.0,0.0,0.0,14.68775617644468,0.0,5.098681808301038,0.0,0.0,6.06636706846161,0.0,5.693927994848461,9.589074368143644,0.0,10.197363616602075,0.0,0.0,17.454223058158533,0.0,0.0,0.0,0.0,22.769684662861188,0.0,0.0,0.0,62.82,0.0,9.589074368143644,5.693927994848461,18.26624904110757,0.0,6.06636706846161,0.0,0.0,10.197363616602075,0.0,0.0,5.838240740740741,0.5640740740740744,0.0,1.375,1.170138888888889,0.0,0.0,0.0,1.0,2.0,0.0347,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7785218778461536,30.038264554261083,0.0,0.0,111.0,36.0,36.0,0.0,0.0,0.0,108.83333333333334,101.66666666666666,434.0,6.0,1.9411764705882355,1.6666666666666667,175.24744447451445,-0.2202557494097343,0.09338925377314,0.0547478344753301,-0.0972261516675714,2.6153846153846168,-28.11834319526627,-12.349112426035504,7.792899408284021,-0.426035502958581,0.0236686390532545,0.0,0.0,-1.2366863905325445,1.9171597633136093,0.0,-0.8504273504273487,-15.07725180802104,2.724030243261014,-13.832840236686394,-7.598619329388564,8.694937541091385,0.0,0.0,-29.887573964497044,-35.96449704142012,5.615273784365218,21.72838975790492,-1.266436554898094,1.1189012319451055,0.7373980371707965,0.9110749494126728,1.5905885719552313,0.5075757575757577,1.0159489633173846,0.8181818181818182,1.4461722488038278,0.8526705974161098,0.6492673198647356,2.9451484826707444,0.9568878293704308,14.690800417711378,2.0,0.2843821315434608,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5640740740740744,0.0,78.0,0.2521008403361344,0.0,3.3927474104487847,3.7004397181410926,24.496075861397387,39.35082883367073,20.57200437596689,-0.9368838076267862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.0,1.0
CC1CC=CCOCO1,0.2496,2.52355,1.46652,2.1213,80.54,-424.221905,33.58,5.209305555555556,0.3069907407407404,0.3069907407407404,29.22222222222222,128.171,1.4444444444444444,16.66314679150554,10.24638336871258,4.834525811810307,-0.0779306696487444,1.7875427503233383,99.089273230246,6.52709773749546,4.393846850117352,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,13.344558822616634,0.0,12.71084835226122,9.473725907600098,0.0,0.0,0.0,13.399824270612744,12.152040213667762,0.0,0.0,0.0,0.0,19.503790658361048,9.473725907600098,0.0,0.0,18.46,0.0,0.0,0.0,19.503790658361048,6.4208216229260096,0.0,0.0,12.999757306524504,6.076020106833881,9.473725907600098,10.245138888888889,0.0,0.0,0.0,0.0,5.42425925925926,3.1639351851851854,0.0,1.0,0.0,0.0,1.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9330424396752006,27.41072532605432,0.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,105.08333333333334,100.08333333333331,586.0,0.054054054054054,1.82,1.4864864864864864,165.5726114218357,-0.0151965019854548,-0.018408791871751,-0.0146576678773642,-0.0238768908240502,12.000000000000002,-22.111111111111107,-14.888888888888886,-14.777777777777782,-18.888888888888893,10.666666666666666,10.666666666666666,0.0,-1.2448979591836729,0.9183673469387756,1.1020408163265307,-1.1111111111111105,-0.4868354749307118,-3.0197782816830427,-0.8649533887629124,-2.7034517510708,0.9922524565381698,1.3155706727135292,0.0,-35.111111111111114,-42.888888888888886,-107.20669678719682,25.57408014911865,-0.073066263542454,1.4167303782180811,1.0886978316945457,0.8861571540822731,0.863778751311649,0.7525510204081635,1.4732142857142865,1.2,1.4736842105263157,1.3828224927755934,1.136681602942903,0.993940826843576,0.9939223074353328,13.631822895039194,1.0,0.3926316652802448,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.12,0.0,3.7849418274376414,3.8801799226757376,27.567631415296862,53.01938492948034,16.128095286044072,-0.676981779176222,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.0,0.25
CC12CC3C(OC1)C23,0.314,3.41548,2.41794,1.6756,69.94,-347.777753,26.843,5.491898148148148,0.6481481481481481,0.6481481481481481,73.875,110.156,1.625,16.50655565552029,9.71235969254468,5.21247950491559,0.0138175343522491,2.2253063406554188,150.46581559752002,5.3533711511285205,3.812278496709087,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,23.671624184645573,0.0,12.71084835226122,4.736862953800049,0.0,0.0,17.250802561719567,6.606881964512918,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,17.250802561719567,0.0,9.23,0.0,0.0,0.0,5.41499046939678,24.54666044458401,6.4208216229260096,0.0,0.0,6.923737199690624,4.736862953800049,5.491898148148148,0.0,0.6481481481481481,2.010416666666666,0.0,2.1828703703703702,3.416666666666667,0.0,1.0,0.0,0.0,1.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6953447105358683,28.81346959482869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74999999999999,60.66666666666666,417.0,0.0,1.5116279069767442,1.0,176.81502355761333,-0.0568394815316505,0.0136654340749723,-0.0112631897651478,0.0105292752704599,18.55555555555556,-16.111111111111107,-43.77777777777778,-0.8888888888888937,14.22222222222222,0.0,0.0,0.0,4.444444444444447,0.0,0.0,-0.5424382716049383,-1.2901234567901234,-0.882716049382716,-1.2555941358024687,0.8163580246913578,0.0,0.0,0.0,-2.7777777777777866,-147.44444444444449,99.21384550885192,23.42225710963441,0.1020447530864197,1.4019193037898716,0.7900071733334584,1.004379350621365,0.0349863571540036,0.6830357142857142,1.382048872180451,0.9562500000000002,1.7615131578947372,1.2731657156098832,0.9037124130684944,0.9959525764907806,0.995951446101862,13.626545043961425,0.0,0.7748573844099568,0.0,0.0,0.0,1.0,0.1924500897298752,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481481481481481,53.0,0.3913043478260869,0.0,3.5724312513221195,3.683542362433231,22.18788462268477,39.839369077088,15.220552088742004,-0.8945507648358026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5
N=C1ON=CN1CC#N,0.2265,3.30766,1.23967,2.3795,65.09,-448.917639,27.132,8.13888888888889,0.1004166666666661,-0.1004166666666661,8.777777777777779,124.103,2.0,16.468110848265844,10.70362274109658,4.708324862565585,0.3589725967886576,2.1825048705293453,277.2480090549405,6.69023444431199,4.342535255101096,4.523094936973348,12.872076480677116,0.0,0.0,0.0,5.684502878635217,4.567099647791355,5.409283605791522,5.261891554738487,0.0,5.156663257125445,0.0,0.0,6.069221312792274,4.523094936973348,10.671175160530009,9.7237629049168,0.0,0.0,12.011822953399758,6.069221312792274,5.684502878635217,0.0,0.0,9.7237629049168,6.544756405912575,16.74039647332228,0.0,78.6,0.0,0.0,12.229259284547792,0.0,0.0,10.894419722555895,0.0,6.069221312792274,9.679758194098794,10.671175160530009,5.637222222222222,18.36537037037037,-0.1004166666666661,0.0,1.853888888888889,1.297175925925926,0.113425925925926,0.0,0.0,1.0,1.0,-0.52085,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.755175199653962,32.19494182791206,0.0,0.0,95.0,75.0,0.0,0.0,0.0,0.0,94.91666666666666,89.75,417.0,9.375,2.0,1.375,177.41082868623874,0.2410390381948546,-0.0646449612495563,-0.1938721515991428,0.1651955913969929,14.769230769230772,-7.118343195266272,-41.27218934911244,-20.124260355029588,29.355029585798817,-6.071005917159764,0.0,0.0,-0.4497041420118347,0.4792899408284023,0.0,-1.7735042735042734,1.819526627218934,-12.04585798816568,-14.569197896120972,16.199539776462856,-5.034352399737015,0.0,0.0,5.035502958579879,-52.96449704142012,-66.28498566251317,22.96586144610492,2.024942472057857,0.7374168375552898,1.0431412429725289,0.9829460218212426,0.279736463749118,0.4621212121212122,0.9330143540669856,0.75,1.4461722488038278,0.5264691065992072,1.1841995750925378,1.991603045628452,0.911038712970843,14.572185095502205,1.0,0.2885661328797485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,73.0,0.2288135593220339,0.5,3.5465935642949384,3.5465935642949384,24.105716335834195,46.1057163358342,18.47915549210093,-0.3879324233207057,3.446011397451948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,3.0,0.6666666666666666
CC12CC(CC1)(O2)C#N,0.2731,3.61743,1.28296,4.8981,76.73,-401.954415,31.197,8.602638888888889,0.0790972222222221,-0.3524305555555553,54.22222222222222,123.155,1.5555555555555556,16.555925586395382,9.918130733978897,5.193611906605403,-0.179766206905025,2.199454526159168,185.5830567742917,6.535533905932739,4.181980515339464,4.736862953800049,0.0,5.601050810983688,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,19.765380445542643,6.4208216229260096,11.670272123775964,4.736862953800049,5.261891554738487,0.0,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,11.202101621967376,4.736862953800049,11.33111286753076,0.0,33.02,0.0,0.0,11.202101621967376,0.0,19.26246486877803,0.0,0.0,0.0,12.992958512482897,9.998754508538536,5.413194444444445,8.602638888888889,-0.2733333333333332,0.0,2.209236111111111,2.969305555555556,2.078958333333333,0.0,2.0,0.0,0.0,1.22158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.783480394524275,31.89127804975852,0.0,2.0,34.0,5.0,0.0,0.0,0.0,0.0,130.875,82.75,516.0,0.4166666666666667,1.5135135135135136,1.25,174.97983912943727,-0.0031272020169926,-0.0019392199741784,-0.0053239098098383,0.0077566832568557,35.1111111111111,-0.666666666666671,-67.22222222222221,21.777777777777786,-8.333333333333329,-16.666666666666664,0.0,0.0,2.206790123456791,1.1203703703703705,0.0,1.9027777777777768,5.562500000000001,-3.847222222222223,-5.305555555555553,-3.333333333333333,-8.666666666666666,0.0,0.0,56.666666666666686,-185.5555555555556,18.119499780721625,25.94858075539825,-0.2777777777777777,1.054925266925444,1.3631540099696406,0.4320912339930575,0.4734667914177947,0.3790204678362574,0.9444444444444446,1.2092689060535298,1.7841296928327643,0.3633307965499746,0.8310998610283901,0.995954014842475,0.9114581656754852,14.563232688398026,0.0,0.578051168685689,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2733333333333332,72.0,0.0,0.0,3.044110417748401,3.5724312513221195,26.87784055857758,41.774437510817336,17.66716875637021,-1.4066620816855682,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3161111111111111,3.0,0.6666666666666666
COCC1CCC(C)C1,0.3304,4.23982,0.73549,0.8478,90.11,-389.504767,37.825,5.074074074074074,0.8657407407407405,0.8657407407407405,35.333333333333336,128.215,1.4444444444444444,16.462172220780094,10.08427973826201,4.711721096074179,0.1531311584349984,2.165879683211219,78.63682062300136,6.69023444431199,4.325698502695489,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,24.67745533817481,13.716679505790452,0.0,4.736862953800049,0.0,0.0,11.835812092322788,13.716679505790452,0.0,0.0,0.0,0.0,0.0,13.716679505790452,4.736862953800049,11.835812092322788,0.0,9.23,0.0,0.0,0.0,0.0,18.442694056835705,19.26246486877803,7.109797541277533,0.0,6.923737199690624,4.736862953800049,5.074074074074074,0.0,0.0,1.814953703703704,0.0,4.177453703703704,3.305555555555556,1.7946296296296298,0.0,0.0,2.0,2.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761769988977264,32.45680208454208,0.0,0.0,36.0,11.0,1.0,0.0,0.0,9.0,104.08333333333334,102.58333333333334,535.0,0.282051282051282,1.5735294117647058,1.4102564102564104,172.08891492776928,-0.0944737965619542,0.0121632072183602,0.0181275472264931,-0.0054732156421922,7.480000000000002,-22.4944,-14.0384,5.9392,-8.0784,-8.433600000000006,6.335999999999999,6.9696,-1.1471999999999989,-0.3023999999999989,1.944000000000001,0.4366666666666669,-2.5155111111111106,-0.9772888888888888,0.2847555555555552,-0.4372888888888889,-0.752488888888889,-0.4873333333333333,0.7395999999999998,-34.37439999999999,-97.67839999999995,-57.73917189669346,29.76971422290621,-0.0112125356125356,1.6054891909382791,0.6154674491459228,0.9826702822365844,1.189764805423784,0.966565349544073,1.6190062651200297,1.2786885245901642,1.8066242890598867,1.3682884777637834,0.7288233972438585,0.9937009222611712,0.9878245130950862,13.627405175898652,0.0,0.5892076930740789,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.2307692307692307,0.0,3.403074189428569,3.783465189601647,28.096404744368115,45.34151724220465,18.004533185270873,-1.687043257069624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,3.0,1.0
